1.58e-18,-2.647e-18,2.874e-19,3.5345e-18,5.6632e-19,-1.612e-18,5.9164e-19,-1.2731e-18,8.3156e-19,2.6921e-19,7.4091e-20,1.4171e-18,-1.5883e-18,1.4318e-18,2.7241e-18,-8.9506e-19,2.803e-18,-3.5467e-18,-3.4781e-19,4.0185e-19
1.1205e-18,-3.1034e-18,5.9721e-19,3.668e-18,5.8203e-19,-1.1707e-18,8.4311e-19,-1.733e-19,1.2667e-18,3.4138e-19,-8.1151e-19,7.976e-19,-9.758e-19,8.1565e-19,2.6256e-18,-5.1366e-19,2.866e-18,-3.9792e-18,-1.0811e-18,3.1647e-20
4.9984e-18,-9.5811e-18,1.4294e-18,9.9292e-18,2.1482e-18,-4.0845e-18,2.3674e-18,-1.9339e-18,2.4187e-18,1.1006e-18,-7.3353e-19,3.0953e-18,-3.5348e-18,3.3369e-18,9.5756e-18,-3.9212e-18,8.0599e-18,-1.0096e-17,-2.9178e-18,1.2916e-18
4.4123e-18,-7.3139e-18,1.4443e-18,1.0671e-17,-1.5297e-19,-4.5461e-18,1.5755e-18,-1.9416e-18,3.0455e-18,4.081e-19,2.2216e-19,3.772e-18,-4.4612e-18,2.0212e-18,7.8259e-18,-2.0945e-18,8.494e-18,-1.0122e-17,-2.9667e-18,2.2196e-18
5.4623e-18,-7.8978e-18,3.5675e-18,1.125e-17,1.3933e-18,-8.5414e-18,1.7107e-18,-1.9348e-18,3.079e-18,-1.3542e-18,-7.5287e-19,4.9959e-18,-5.1804e-18,2.228e-18,9.9308e-18,-3.6426e-18,8.5566e-18,-1.061e-17,-3.0218e-18,2.1005e-18
7.8624e-19,-5.0347e-18,1.3297e-18,6.2738e-18,2.5264e-18,-3.1962e-18,1.8375e-18,-2.5325e-18,1.5796e-18,6.0348e-19,-1.1413e-19,3.395e-18,-3.8472e-18,2.0995e-18,5.0208e-18,-3.1654e-18,6.3957e-18,-8.7778e-18,-2.6709e-18,-3.3098e-19
3.0129e-18,-3.9036e-18,2.2378e-18,7.056e-18,1.9847e-18,-2.4644e-18,2.419e-18,4.8623e-19,2.3285e-18,2.1621e-19,-1.182e-18,2.1587e-18,-2.8359e-18,-2.4039e-19,5.3407e-18,-1.4991e-18,6.2384e-18,-7.669e-18,-1.9715e-18,-2.099e-18
1.563e-18,-2.6461e-18,1.1868e-18,3.8716e-18,-3.4954e-19,-2.2098e-18,1.0752e-18,-1.0861e-18,1.0043e-18,2.3479e-19,-1.1563e-19,1.4689e-18,-1.476e-18,9.6279e-19,3.2786e-18,-1.0417e-18,3.155e-18,-4.1298e-18,-1.5752e-18,1.119e-18
2.5888e-18,-7.0724e-18,2.383e-18,6.6634e-18,-1.6599e-18,-4.6108e-18,1.7926e-18,-1.7926e-18,6.4214e-19,2.4844e-20,2.8004e-19,3.6497e-18,-3.8797e-18,2.9164e-18,7.4847e-18,-3.958e-18,6.1727e-18,-8.24e-18,-3.1606e-18,4.0325e-19
4.335e-18,-6.215e-18,-1.2096e-18,7.4765e-18,9.933e-19,-3.4116e-18,2.2617e-18,-3.96e-18,3.683e-18,1.2723e-18,-1.1222e-18,3.4783e-18,-3.1745e-18,2.1788e-18,6.9202e-18,-3.6153e-18,8.0283e-18,-7.4222e-18,-3.0708e-18,9.5649e-19
4.1994e-18,-4.5668e-18,2.3897e-19,8.1701e-18,1.0068e-18,-2.4035e-18,1.9978e-18,-1.8845e-18,1.2727e-18,6.2484e-19,-1.3582e-18,2.2456e-18,-2.9535e-18,2.2689e-18,6.5855e-18,-1.6248e-18,7.5996e-18,-6.8932e-18,-2.9092e-18,2.5193e-18
2.7096e-18,-6.3863e-18,2.2153e-18,7.1969e-18,4.945e-19,-3.8763e-18,1.5712e-18,-4.0605e-19,3.0774e-18,1.3801e-18,-8.7965e-19,2.9644e-18,-2.3936e-18,1.9041e-18,6.0595e-18,-2.7831e-18,5.8095e-18,-7.7911e-18,-2.4957e-18,-1.9697e-18
2.2574e-18,-4.5776e-18,1.5958e-18,6.5422e-18,5.379e-19,-2.6493e-18,1.2807e-18,-1.3962e-18,2.2541e-18,7.6672e-19,-1.1829e-18,2.3388e-18,-2.5369e-18,1.7479e-18,5.4525e-18,-1.8011e-18,6.2532e-18,-7.1163e-18,-1.6273e-18,-1.051e-18
3.784e-19,-7.7049e-19,2.0655e-19,1.0194e-18,1.2967e-19,-4.6584e-19,2.746e-19,-3.3719e-19,1.3037e-19,2.5529e-20,-4.5497e-20,3.9841e-19,-3.8696e-19,3.165e-19,8.7215e-19,-3.0232e-19,7.3872e-19,-1.0363e-18,-3.875e-19,8.6797e-19
-7.8337e-06,6.5138e-06,-8.803e-05,6.6347e-05,5.2939e-05,-9.8189e-07,5.4913e-05,-0.000145,0.0002568,-4.6555e-06,-0.0001058,-5.7983e-05,0.0001383,1.594e-05,-0.0001226,7.8856e-05,5.0664e-05,1.6333e-05,-7.0112e-05,-4.3466e-05
-8.4428e-06,-1.7573e-05,-1.9499e-05,3.6351e-05,1.6156e-05,7.3787e-05,-6.0239e-05,8.3373e-06,1.1593e-05,-2.1141e-05,-1.2122e-05,8.3472e-05,-1.9523e-05,0.00031911,-0.00022609,6.264e-05,-4.2233e-05,7.6097e-05,-0.00010811,0.0001073
-3.7897e-05,-4.0078e-05,7.998e-06,2.6952e-05,-3.5101e-05,0.00016099,-0.00012048,-1.5508e-05,0.00010378,-1.9053e-05,4.2005e-07,0.00010381,1.8076e-05,0.00046933,-0.00028603,3.0517e-05,-6.6516e-05,0.00017598,-0.00012356,0.00031241
-1.7091e-05,-2.2187e-05,-2.582e-05,-3.0801e-05,-1.2439e-06,9.8635e-06,4.1148e-05,9.7198e-05,2.5376e-05,-0.00018634,2.1395e-05,2.8297e-05,2.1964e-05,-1.7031e-05,1.6956e-05,9.8381e-06,4.254e-05,-3.1681e-05,2.222e-05,-6.1846e-05
7.4748e-06,-3.3858e-05,-3.6143e-05,8.2829e-05,1.8519e-05,9.6251e-05,-4.3815e-05,-7.3887e-05,5.7263e-05,-9.5963e-05,-4.1003e-05,0.00016681,-2.0439e-05,0.00062951,-0.00038778,0.00010608,-9.0642e-05,0.00012791,-0.00018844,0.00023468
2.5774e-18,-6.1658e-18,2.2628e-18,6.2221e-18,-5.6663e-19,-4.5608e-18,1.1155e-18,-1.7088e-18,1.3774e-18,7.5552e-19,-5.3351e-19,2.9953e-18,-3.715e-18,2.8834e-18,7.1262e-18,-4.0462e-18,6.2973e-18,-7.8432e-18,-1.3037e-18,-4.6323e-18
-1.0806e-05,-2.9264e-06,-2.924e-06,2.931e-05,6.4088e-06,-1.916e-05,1.6928e-06,4.0611e-06,-5.8115e-05,1.5441e-05,-5.9045e-05,-1.7081e-05,-2.1534e-05,4.7155e-06,5.3759e-05,7.3772e-05,4.4219e-05,-3.5783e-05,-0.00022236,-0.00010835
-4.2214e-06,-8.7866e-06,-9.7494e-06,1.8175e-05,8.0778e-06,3.6893e-05,-3.012e-05,4.1686e-06,5.7963e-06,-1.0571e-05,-6.0608e-06,4.1736e-05,-9.7614e-06,0.00015956,-0.00011304,3.132e-05,-2.1116e-05,3.8048e-05,-5.4056e-05,5.3648e-05
3.5553e-18,-4.9102e-18,1.5586e-18,6.4436e-18,3.2296e-19,-3.819e-18,1.7038e-18,-2.6786e-18,6.6409e-19,-4.3286e-19,4.6433e-19,3.3815e-18,-2.84e-18,2.8954e-18,5.7307e-18,-2.9713e-18,6.5774e-18,-7.471e-18,-1.161e-18,-4.4029e-18
1.1575e-05,-7.3467e-06,1.5511e-05,3.7126e-05,-7.3699e-06,-2.5275e-05,6.2036e-05,-0.00010175,-1.7009e-05,-0.00010289,-2.6522e-05,-0.0001061,9.7759e-06,-0.00018068,-2.2257e-05,-2.075e-05,-3.1424e-05,0.00013294,-8.7272e-05,7.3443e-05
-3.3395e-05,-1.5666e-05,2.4607e-05,3.675e-05,-2.4172e-05,0.00013601,-3.0127e-05,1.5514e-06,3.5953e-05,2.0706e-05,-2.0465e-05,0.00022986,-8.8349e-05,0.00043849,-0.00039973,0.00016217,-0.00013179,3.1071e-05,-0.00023088,2.9611e-05
1.2256e-06,1.4689e-05,-3.4438e-05,5.2176e-05,3.744e-05,1.3644e-05,1.1085e-05,-1.3633e-05,7.2176e-05,5.4209e-05,1.7732e-06,6.4855e-05,0.00021545,-3.6531e-05,-4.6886e-05,3.3751e-05,-1.0302e-05,-9.3595e-06,2.4753e-05,-3.4636e-05
6.2897e-05,2.228e-05,2.8186e-05,4.5919e-05,-6.3892e-06,-2.325e-05,5.8928e-05,-4.7394e-06,3.7734e-05,-1.2262e-05,-1.0248e-05,4.6113e-05,0.00011453,-6.1362e-05,0.00010476,-2.9931e-05,-4.5877e-05,-4.4192e-05,6.7238e-05,-1.8381e-05
-2.4952e-05,1.9073e-06,4.4105e-05,3.9901e-07,-4.0327e-05,6.2219e-05,3.0112e-05,-6.7859e-06,2.436e-05,4.1847e-05,-8.3431e-06,0.00014639,-6.8826e-05,0.00011938,-0.00017364,9.9534e-05,-8.9555e-05,-4.5025e-05,-0.00012277,-7.7685e-05
3.3458e-18,-9.3446e-18,2.7171e-18,1.1435e-17,-4.0082e-19,-5.8652e-18,1.9176e-18,-1.2487e-18,1.2763e-18,2.0759e-18,-1.2213e-18,2.9181e-18,-4.8907e-18,2.8349e-18,8.8168e-18,-3.6478e-18,9.3523e-18,-1.2231e-17,-2.4568e-18,-1.3504e-18
-9.5233e-06,1.0907e-05,3.0587e-05,2.6795e-05,1.2319e-05,9.5019e-06,5.2766e-05,-1.1125e-05,-0.00011441,-3.7829e-05,-3.3355e-05,-6.4398e-05,2.6403e-05,4.8575e-05,-7.3516e-05,2.0469e-06,-8.7676e-05,-8.7284e-05,0.00019622,7.7997e-05
-0.00024043,0.0011668,0.0019417,0.001228,-0.001203,-0.00171,0.0043434,-0.0020918,-0.0037201,-0.0017382,0.00058345,-0.0026681,0.0014488,0.0026508,-0.0025327,-0.00012678,-0.0013495,-0.0035485,0.0072704,0.0010207
0.0024616,0.0094493,0.007297,0.0027403,-0.0065855,-0.0022599,0.013109,0.0012095,-0.0039446,-7.9105e-05,0.0016598,-0.010039,0.002296,0.0074369,-0.0086888,0.00095413,-0.0021296,-0.010732,0.017793,-0.005592
0.0072264,0.019391,0.012212,0.00459,-0.0087838,-0.0030216,0.023585,0.0089076,-0.0058775,0.0058888,0.0050444,-0.011388,0.0022336,0.0092184,-0.0066833,0.00072652,-0.0060564,-0.017014,0.016914,-0.0018168
0.0087572,0.027798,0.014626,0.0076434,-0.0055599,-0.0074424,0.030121,0.010406,-0.0066058,0.0098965,0.0038017,-0.0093775,-0.0023111,0.007301,-0.0062557,-0.0038456,-0.0089324,-0.013202,0.010161,0.00066655
0.0085261,0.033055,0.016601,0.010987,-0.0017946,-0.0093821,0.033804,0.0091383,-0.0076231,0.0093931,0.00021908,-0.0043787,-0.0025374,0.0033272,-0.0036482,-0.0026807,-0.0047362,-0.004485,0.0077087,0.0030467
0.0082598,0.034812,0.016905,0.010849,-0.0014148,-0.0097443,0.033483,0.0076061,-0.007729,0.0059182,0.00086651,0.00085087,-0.0021971,0.0030756,0.00063749,-0.001885,-0.0021399,0.00061887,0.0042033,0.0046311
0.0078743,0.032262,0.015904,0.010026,-0.00025852,-0.0086073,0.029771,0.0078258,-0.006261,0.0064015,0.00067225,0.0051173,-0.0035475,0.00046307,0.0027601,-0.0014952,-0.0019176,0.0038229,-0.0021612,0.0036259
0.0070173,0.02838,0.013742,0.0092445,0.0041557,-0.0081307,0.025645,0.007382,-0.0052733,0.0064553,0.00087415,0.0093244,-0.0029528,-0.0015981,0.0054771,-0.0017458,-0.0012947,0.006404,-0.0073229,0.0077918
0.0056296,0.025394,0.011748,0.0083524,0.0073673,-0.0078454,0.022463,0.0057769,-0.0049833,0.0059386,0.0012222,0.011483,-0.0034312,-0.0019436,0.0070472,-0.0015655,-0.00044378,0.0083812,-0.011442,0.011323
0.004006,0.022369,0.0098244,0.0078595,0.0086871,-0.0079923,0.019219,0.0040268,-0.0036202,0.0048755,-0.0012433,0.011599,-0.0036181,-0.0026175,0.0074901,-0.0015024,0.00050692,0.010711,-0.012465,0.008804
0.0031808,0.020628,0.009191,0.0069731,0.009717,-0.008095,0.016627,0.0028137,-0.0030316,0.0035835,-0.0037966,0.011454,-0.0021157,-0.0018058,0.0067292,-0.00071606,0.0016269,0.011767,-0.012621,0.006247
0.0025214,0.019529,0.0086526,0.0070715,0.0099265,-0.0080746,0.015275,0.0020984,-0.0027259,0.0035117,-0.0051694,0.01088,-0.0024003,-0.001721,0.0079906,-0.00077241,0.0020059,0.012489,-0.012929,0.0041324
0.0025285,0.019221,0.0084759,0.0064121,0.010681,-0.0082698,0.014586,0.0017671,-0.0027379,0.0030207,-0.0059637,0.011079,-0.0010932,-0.0015029,0.0066995,-0.00010502,0.0026437,0.012578,-0.012908,0.0029499
0.0029009,0.020165,0.0090135,0.0063705,0.010791,-0.0079938,0.015812,0.0019956,-0.0028808,0.0037346,-0.0050655,0.011264,-0.0013217,2.3533e-06,0.0071506,-0.00023569,0.0022983,0.012153,-0.013037,0.0040267
0.0035396,0.021342,0.0096795,0.0061596,0.01085,-0.008281,0.01735,0.0025868,-0.003256,0.0041466,-0.0038839,0.011455,-0.0012853,-0.00052314,0.0069523,-0.00037788,0.002249,0.011069,-0.012535,0.0053596
0.0049531,0.023876,0.01133,0.0053484,0.011223,-0.0085441,0.020528,0.0036909,-0.0041216,0.0053868,-0.0011925,0.012069,-0.00090906,0.00035205,0.0069597,-0.00045791,0.0018124,0.00897,-0.011666,0.0075109
0.0067013,0.027285,0.013247,0.0056828,0.010615,-0.0085121,0.023632,0.0043932,-0.0048497,0.0061426,0.0030458,0.012185,-0.0016947,-0.00012571,0.0063213,-0.00057598,0.0008435,0.0063097,-0.0097498,0.0087013
0.0085952,0.031091,0.015909,0.0051092,0.0092224,-0.0090441,0.027219,0.0049895,-0.005266,0.0059488,0.0051694,0.010567,-0.0029783,0.00014159,0.0048598,-0.0003629,0.0013096,0.0029784,-0.0057294,0.0064788
0.0097217,0.035331,0.017044,0.004911,0.0076728,-0.009597,0.030829,0.0044137,-0.0070628,0.0051821,0.0057643,0.0057733,-0.002147,0.0033694,0.0022203,-0.00041484,0.0013183,0.00050921,0.00029408,0.0058933
0.010653,0.038175,0.015309,0.0039129,0.0065749,-0.0089646,0.031744,0.0042896,-0.0075318,0.0044594,0.0042083,0.0025635,-0.0016054,0.0046421,0.00053828,-0.0016143,-0.0006309,-0.0037791,0.0041947,0.0054755
0.011302,0.037618,0.012876,0.00019791,0.0052692,-0.0070398,0.02894,0.0047703,-0.0058274,0.0089998,0.0061882,-0.0048937,-0.0016935,0.0059307,0.0004819,-0.0043065,-0.0041285,-0.011915,0.0043586,0.006837
0.010764,0.03116,0.010392,-0.0029002,0.00065079,-0.0029473,0.023446,0.0064125,-0.0040717,0.0073194,0.010676,-0.0091052,-0.0016599,0.0065155,-0.00069563,-0.0010665,-0.0051013,-0.018404,0.012067,0.0070765
0.0088742,0.022711,0.005258,-0.0026152,-0.0034671,0.0017144,0.015564,0.0059145,-0.0032232,0.0036268,0.010401,-0.01085,-0.0025642,0.0034331,-0.0062345,-0.00093553,-0.0026845,-0.014883,0.016323,0.0064559
0.0040254,0.012492,-0.0015133,-0.0022935,-0.0036007,0.0017178,0.0057999,0.001475,-0.0012428,-1.7769e-05,0.00095586,-0.0097482,-0.00083979,0.0024714,-0.0061161,-0.00031215,-0.0022508,-0.0058264,0.011502,0.00097221
0.00069153,0.0035694,-0.0026964,-0.0021848,-0.0023451,0.00071784,0.0002514,-0.00041185,-0.0017545,-0.00019742,-0.0017101,-0.001697,0.0006724,0.00028053,-0.00096041,-7.6247e-05,-0.0013646,0.00085409,0.00061838,0.00011384
-1.8053e-06,0.00011944,-0.00015058,-6.8418e-05,-0.00010508,4.5125e-05,-5.5968e-05,-1.7943e-05,-0.0001236,-1.0628e-05,-5.5884e-05,6.5252e-05,-5.3552e-05,0.00021015,-3.0076e-05,-0.00010307,-0.00023972,0.00034254,-1.6307e-05,-8.4381e-05
-1.4327e-05,2.6286e-05,1.9728e-05,2.4971e-06,4.4214e-05,-9.7197e-05,-9.0997e-05,5.0997e-05,4.4401e-06,2.8045e-05,-3.0222e-05,0.00012455,0.00015245,-6.8427e-05,-4.2495e-05,3.504e-05,-0.00012176,-6.7571e-05,4.682e-05,8.7615e-05
-5.0542e-06,-6.3559e-06,-2.4333e-05,6.5025e-05,3.6095e-05,9.1758e-05,-6.6914e-05,4.3413e-05,-1.6826e-05,3.568e-05,3.494e-05,0.00017234,0.00013633,0.00028297,-0.00023245,6.9197e-05,-7.6945e-05,5.8311e-05,-8.2294e-05,0.00012116
-2.861e-05,-4.3173e-05,-6.5122e-05,4.884e-05,1.3107e-05,7.5582e-05,-2.5908e-05,5.7224e-05,7.8135e-06,5.3657e-05,2.5412e-06,3.6447e-05,-1.8207e-05,0.000361,-9.834e-05,-9.8941e-05,-0.00019185,-0.00012983,-0.00026161,0.00025269
-1.2566e-07,5.3689e-05,3.0374e-05,3.1958e-05,-5.065e-06,-3.5492e-05,-1.0103e-05,0.0001015,6.5794e-05,7.0348e-05,0.00012859,-0.00013408,3.5198e-05,9.6746e-05,-6.5475e-05,-2.7152e-06,0.00017982,7.229e-06,1.903e-05,-6.8973e-05
-3.5681e-05,8.4029e-06,3.565e-05,3.6969e-05,5.2748e-05,-3.188e-05,-9.1795e-05,1.3134e-05,-6.9955e-05,-8.7746e-05,-0.00012276,5.4754e-05,3.4783e-06,0.0003354,-0.00033573,9.317e-05,-0.00021695,-6.0973e-05,0.00010911,0.00025904
2.365e-05,3.6055e-05,-0.00010194,-1.4095e-05,-4.8615e-05,4.8371e-05,-6.4873e-05,-6.9815e-05,-1.2858e-05,-1.8727e-05,-1.9663e-05,9.3549e-05,0.00017136,8.2486e-05,-0.00016607,6.6313e-05,-5.8994e-05,9.7784e-05,-8.0766e-05,-4.5772e-05
5.6357e-18,-8.1418e-18,1.5087e-18,9.3923e-18,5.9368e-19,-2.6239e-18,1.3302e-18,-1.8392e-19,9.893e-19,8.3063e-19,-2.9656e-19,3.5018e-18,-4.8517e-18,4.3689e-18,9.6565e-18,-4.2919e-18,7.1679e-18,-9.0454e-18,-4.0124e-18,4.0785e-18
-1.2664e-05,-2.636e-05,-2.9248e-05,5.4526e-05,2.4233e-05,0.00011068,-9.0359e-05,1.2506e-05,1.7389e-05,-3.1712e-05,-1.8182e-05,0.00012521,-2.9284e-05,0.00047867,-0.00033913,9.396e-05,-6.3349e-05,0.00011415,-0.00016217,0.00016094
1.4431e-18,-2.5998e-18,3.0179e-19,3.7389e-18,5.9726e-19,-1.5381e-18,1.1473e-18,7.5004e-20,1.033e-18,3.2583e-19,-9.3851e-19,1.1822e-18,-1.1755e-18,3.8965e-19,2.7642e-18,-5.4968e-19,2.7064e-18,-3.8852e-18,-8.0089e-19,-1.771e-18
-4.2214e-06,-8.7866e-06,-9.7494e-06,1.8175e-05,8.0778e-06,3.6893e-05,-3.012e-05,4.1686e-06,5.7963e-06,-1.0571e-05,-6.0608e-06,4.1736e-05,-9.7614e-06,0.00015956,-0.00011304,3.132e-05,-2.1116e-05,3.8048e-05,-5.4056e-05,5.3648e-05
-4.2214e-06,-8.7866e-06,-9.7494e-06,1.8175e-05,8.0778e-06,3.6893e-05,-3.012e-05,4.1686e-06,5.7963e-06,-1.0571e-05,-6.0608e-06,4.1736e-05,-9.7614e-06,0.00015956,-0.00011304,3.132e-05,-2.1116e-05,3.8048e-05,-5.4056e-05,5.3648e-05
-1.2785e-05,-8.6356e-06,1.2657e-05,2.6999e-05,6.4221e-06,2.6047e-05,-1.4627e-05,-1.1185e-05,-5.1087e-05,-4.9214e-05,-9.7622e-06,-0.00010596,-8.831e-06,-0.00017197,-8.6653e-05,-1.5473e-06,-2.5248e-05,0.00015722,-0.00011506,5.3357e-05
-3.6682e-06,3.9518e-06,-4.3797e-05,6.8272e-05,4.5737e-05,5.6538e-05,-1.8218e-05,-8.9001e-06,5.5482e-05,4.5228e-05,1.0746e-05,0.00011361,0.00018544,0.00013158,-0.00016045,6.3709e-05,-4.2701e-05,2.4217e-05,-6.2762e-05,7.0035e-05
5.913e-06,6.6894e-05,-6.4092e-05,-5.6287e-05,-6.2239e-05,1.3325e-05,-1.0719e-05,-1.5816e-05,-6.0418e-05,-1.0494e-05,-2.4653e-05,-8.4205e-06,1.0576e-05,1.0504e-07,-1.3392e-05,-5.2529e-06,-3.0313e-05,5.1344e-05,-1.663e-05,-3.7171e-06
1.3643e-05,3.4746e-05,3.8668e-06,1.1179e-05,3.3505e-05,4.0301e-05,-1.7117e-05,7.6631e-05,7.2132e-05,5.1928e-05,-1.4579e-05,-5.9507e-05,-4.069e-06,1.177e-05,-4.2138e-05,1.5837e-05,2.3144e-05,-5.2208e-05,2.9227e-05,-5.1291e-06
-2.0283e-06,1.7129e-05,-1.1843e-05,-1.9086e-05,7.3636e-05,7.4086e-06,9.1351e-06,-3.9341e-05,1.9013e-05,-5.3819e-06,0.00016567,3.7293e-05,-0.00011751,-6.4499e-05,-5.0135e-05,-2.6559e-06,-2.3142e-05,-5.047e-06,2.1849e-05,1.5062e-05
1.524e-18,-4.6337e-18,1.8467e-18,4.0049e-18,1.0514e-18,-1.3363e-18,1.0279e-18,3.4545e-19,1.2462e-18,7.0719e-19,-1.1647e-18,1.6237e-18,-2.6663e-18,1.4312e-18,4.8018e-18,-2.2754e-18,3.6246e-18,-5.7712e-18,-1.5068e-18,-2.2482e-18
8.1455e-19,-9.4254e-19,2.346e-19,1.3384e-18,4.4231e-19,-1.0627e-18,3.4264e-19,-5.9367e-19,5.4044e-19,4.2482e-20,-2.8529e-19,6.1848e-19,-5.6628e-19,6.197e-19,1.3253e-18,-4.9445e-19,1.5193e-18,-1.5068e-18,-6.6398e-19,-1.0036e-19
4.1742e-19,-1.5188e-18,4.4503e-19,1.6842e-18,4.3918e-19,-6.8979e-19,4.1483e-19,-3.5922e-19,6.1623e-19,7.4054e-20,-1.5608e-19,6.2378e-19,-8.8203e-19,4.6571e-19,1.5999e-18,-3.9337e-19,1.1539e-18,-2.0067e-18,-5.8551e-19,-2.7736e-19
4.451e-19,-2.165e-18,8.0122e-19,3.0205e-18,2.7529e-19,-9.5637e-19,4.7291e-19,-4.4975e-19,6.2982e-19,3.826e-20,3.5511e-20,9.6532e-19,-1.2468e-18,1.4923e-18,2.8275e-18,-1.1184e-18,2.0437e-18,-3.0368e-18,-1.0742e-18,1.6583e-19
2.672e-18,-4.2892e-18,8.7133e-19,7.5665e-18,4.687e-19,-2.455e-18,1.7301e-18,-4.1535e-18,1.5967e-18,6.5852e-19,4.989e-20,2.9534e-18,-3.0921e-18,2.7575e-18,6.4825e-18,-2.9575e-18,6.6798e-18,-7.4285e-18,-2.3628e-18,2.5032e-18
1.8963e-18,-2.7964e-18,6.1461e-19,2.8231e-18,1.1831e-18,-2.1899e-18,8.509e-19,-1.1994e-18,9.603e-19,-2.0727e-20,-1.3974e-19,1.4369e-18,-1.6539e-18,1.116e-18,3.5234e-18,-2.0133e-18,3.344e-18,-3.8001e-18,-9.7605e-19,-1.2783e-18
1.4579e-18,-3.746e-18,7.8264e-19,4.9099e-18,1.143e-18,-3.3332e-18,7.1069e-19,-1.8247e-18,1.6994e-18,1.7105e-19,-4.9762e-19,1.4992e-18,-1.5522e-18,9.2794e-19,3.3303e-18,-1.5731e-18,3.093e-18,-4.7739e-18,-1.0311e-18,1.1202e-18
5.3456e-18,-7.916e-18,2.5566e-18,1.157e-17,-3.8992e-19,-7.4666e-18,1.8701e-18,-3.7525e-18,3.4637e-18,3.6989e-19,-1.1405e-18,4.1845e-18,-3.9424e-18,3.3137e-18,8.4856e-18,-2.1654e-18,8.6544e-18,-1.1584e-17,-3.1148e-18,-4.6449e-19
6.3221e-18,-1.1101e-17,2.8619e-18,1.1677e-17,-1.7141e-18,-3.1593e-18,1.672e-18,-5.6343e-19,2.2036e-18,9.1591e-19,5.3996e-19,4.4715e-18,-4.7982e-18,4.4602e-18,1.1369e-17,-5.5032e-18,9.7478e-18,-1.2181e-17,-2.8706e-18,-2.7185e-18
